"","HitId","HitTitle","Annotation","AssignmentId","Status","AcceptTime","SubmitTime","Answer.cond","Answer.label","Answer.sample","Answer.withinTarget","Answer.withinOther","Answer.acrossTarget","Answer.acrossOther","Answer.withinLabel","Answer.acrossLabel","Answer.Qsub1","Answer.Qcheck1","Answer.Qbasic1","Answer.Qsub2","Answer.Qbasic2","Answer.Qproper1","Answer.Qbasic3","Answer.Qproper2","Answer.Qcheck2","Answer.Qproper3","Answer.click1","Answer.click2","Answer.mainNum","Answer.question1","Answer.question2","Answer.question3","Answer.question4","Answer.target","Answer.dist","Answer.inst_line","workerids"
"126","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3BXQMRHWKZYTPKTAGD8UNV393S8MUH","Approved","Tue Sep 22 21:14:29 PDT 2015","Tue Sep 22 21:16:36 PDT 2015",2,1,1,"""d""","""b""","""a""","""c""","""blicket""","""wug""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"126"
"127","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3VNXK88KKCIEVFZGWUEUEVZ8H0A9VU","Approved","Tue Sep 22 21:15:23 PDT 2015","Tue Sep 22 21:16:53 PDT 2015",1,1,0,"""d""","""a""","""c""","""b""","""fep""","""blicket""",0,0,0,0,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"127"
"128","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"38YMOXR4MUZ4SLXNOXGEGNRKY846WQ","Approved","Tue Sep 22 21:14:57 PDT 2015","Tue Sep 22 21:17:11 PDT 2015",1,1,0,"""b""","""d""","""a""","""c""","""tupa""","""blicket""",0,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"128"
"129","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3EA3QWIZ4IVSTOOUVTKSQ6AQ35GTIG","Approved","Tue Sep 22 21:14:42 PDT 2015","Tue Sep 22 21:17:19 PDT 2015",1,1,0,"""d""","""c""","""b""","""a""","""wug""","""blicket""",1,0,0,0,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"129"
"130","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3GM6G9ZBKNXEP7ELG8IKIZH7KE0TMW","Approved","Tue Sep 22 21:15:45 PDT 2015","Tue Sep 22 21:17:47 PDT 2015",1,1,0,"""b""","""c""","""a""","""d""","""wug""","""tupa""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"130"
"131","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3OS4RQUCR9F8NBSNUZNMNFRCH6PFBM","Approved","Tue Sep 22 21:16:30 PDT 2015","Tue Sep 22 21:17:51 PDT 2015",2,1,1,"""b""","""d""","""a""","""c""","""blicket""","""fep""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"131"
"132","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3L4PIM1GQTG139Q7VM10CF3W53IRY8","Approved","Tue Sep 22 21:17:02 PDT 2015","Tue Sep 22 21:18:45 PDT 2015",1,1,0,"""b""","""a""","""d""","""c""","""fep""","""blicket""",1,0,1,1,1,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"132"
"133","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3F6HPJW4JD0GAKEM1V4BQAA8I31W2Y","Approved","Tue Sep 22 21:16:27 PDT 2015","Tue Sep 22 21:19:01 PDT 2015",2,1,1,"""b""","""c""","""a""","""d""","""fep""","""tupa""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"133"
"134","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3Y54SXRO1LLX2FJUPA9699Y1X03UTP","Approved","Tue Sep 22 20:55:48 PDT 2015","Tue Sep 22 21:19:23 PDT 2015",2,1,1,"""c""","""b""","""a""","""d""","""tupa""","""fep""",1,0,1,1,1,1,1,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"134"
"135","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3180JW2OT4CM3XXACFNUZRJC0HJJ5R","Approved","Tue Sep 22 21:17:38 PDT 2015","Tue Sep 22 21:19:38 PDT 2015",1,1,0,"""d""","""c""","""a""","""b""","""tupa""","""wug""",1,0,0,0,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,FALSE,"[]","[]",7,"135"
"136","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3KAKFY4PGU2NU7Q0GEE18T6S964I3P","Approved","Tue Sep 22 21:17:12 PDT 2015","Tue Sep 22 21:19:59 PDT 2015",2,1,1,"""a""","""c""","""d""","""b""","""blicket""","""wug""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"136"
"137","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3MYYFCXHJ37UGC39Q4JHXMLI8T84G4","Approved","Tue Sep 22 21:17:43 PDT 2015","Tue Sep 22 21:20:10 PDT 2015",2,1,1,"""b""","""c""","""d""","""a""","""wug""","""fep""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"137"
"138","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3CFJTT4SXTQ5VQRNIQHRLAI8E8QI7U","Approved","Tue Sep 22 21:18:28 PDT 2015","Tue Sep 22 21:20:21 PDT 2015",2,1,1,"""c""","""b""","""d""","""a""","""fep""","""wug""",1,0,1,1,1,1,1,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"138"
"139","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"31QNSG6A5RTC6KFA94508LOUBCL78B","Approved","Tue Sep 22 21:18:27 PDT 2015","Tue Sep 22 21:20:28 PDT 2015",2,1,1,"""d""","""b""","""a""","""c""","""tupa""","""blicket""",1,1,1,1,1,1,1,1,1,1,"""false""","""false""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"139"
"140","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3BEFOD78W6TU8MZV17HCAR5F4FK4MC","Approved","Tue Sep 22 21:19:00 PDT 2015","Tue Sep 22 21:20:56 PDT 2015",1,1,0,"""a""","""c""","""d""","""b""","""wug""","""fep""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"140"
"141","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3N4BPTXIO8SYZWT7V1VE8IB5ENDKUA","Approved","Tue Sep 22 21:19:28 PDT 2015","Tue Sep 22 21:21:17 PDT 2015",2,1,1,"""d""","""a""","""c""","""b""","""blicket""","""tupa""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"141"
"142","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3DZQRBDBSLFCOLTWLQ8FCVCFI46S3R","Approved","Tue Sep 22 21:20:02 PDT 2015","Tue Sep 22 21:22:21 PDT 2015",2,1,1,"""d""","""a""","""b""","""c""","""tupa""","""blicket""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"142"
"143","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3KGTPGBS6XL3IGPH6VPA8MPBXNQU2X","Approved","Tue Sep 22 21:21:06 PDT 2015","Tue Sep 22 21:22:54 PDT 2015",2,1,1,"""d""","""c""","""a""","""b""","""wug""","""blicket""",1,0,1,1,1,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"143"
"144","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3LEP4MGT3G0BPRER3TSWZFOR5T8DB8","Approved","Tue Sep 22 21:03:09 PDT 2015","Tue Sep 22 21:23:40 PDT 2015",1,1,0,"""d""","""b""","""a""","""c""","""fep""","""blicket""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"144"
"145","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3IUZPWIU1O7BR0ICQ1AFQ6W2Z3OKW9","Approved","Tue Sep 22 21:20:53 PDT 2015","Tue Sep 22 21:23:43 PDT 2015",1,1,0,"""b""","""a""","""c""","""d""","""fep""","""tupa""",1,0,1,1,1,1,1,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"145"
"146","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3YZ8UPK3VTMGGYHJ3OEGKZYX9E4CUP","Approved","Tue Sep 22 21:21:53 PDT 2015","Tue Sep 22 21:24:08 PDT 2015",2,1,1,"""a""","""c""","""b""","""d""","""fep""","""tupa""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"146"
"147","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"39DD6S19JPBCZVV752JJRFDFW8VZET","Approved","Tue Sep 22 21:23:00 PDT 2015","Tue Sep 22 21:24:35 PDT 2015",1,1,0,"""a""","""b""","""d""","""c""","""wug""","""blicket""",1,0,1,0,1,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"147"
"148","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3YHH42UU5BFT3GZ9IUTVYB0DNYEL0B","Approved","Tue Sep 22 21:21:50 PDT 2015","Tue Sep 22 21:25:15 PDT 2015",2,1,1,"""c""","""a""","""d""","""b""","""tupa""","""fep""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"148"
"149","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3YDTZAI2WXGXCXD68LYEQZHC64P141","Approved","Tue Sep 22 21:13:08 PDT 2015","Tue Sep 22 21:26:01 PDT 2015",2,1,1,"""a""","""d""","""b""","""c""","""blicket""","""tupa""",1,0,0,0,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"149"
"150","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3FTYUGLFSUL90BXI2J1JWTOZVXND58","Approved","Tue Sep 22 21:23:57 PDT 2015","Tue Sep 22 21:26:05 PDT 2015",1,1,0,"""d""","""c""","""b""","""a""","""tupa""","""blicket""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"150"
"151","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3X3OR7WPZZ0BL54CDY6ARQ6V6WQL8Y","Approved","Tue Sep 22 21:23:30 PDT 2015","Tue Sep 22 21:26:31 PDT 2015",2,1,1,"""b""","""a""","""c""","""d""","""tupa""","""wug""",0,0,0,1,0,0,0,1,0,1,"""false""","""false""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"151"
"152","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3D3VGR7TA0F0N6TJ618AML7JW2MR31","Approved","Tue Sep 22 21:25:36 PDT 2015","Tue Sep 22 21:27:24 PDT 2015",2,1,1,"""c""","""d""","""b""","""a""","""wug""","""tupa""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"152"
"153","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"37UEWGM5HT84D3F4JXURYSSMYI8R19","Approved","Tue Sep 22 21:25:18 PDT 2015","Tue Sep 22 21:27:29 PDT 2015",1,1,0,"""a""","""c""","""b""","""d""","""wug""","""fep""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"153"
"154","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"32N49TQG3GIS0Y9LO0SUAQASNISVAV","Approved","Tue Sep 22 21:26:28 PDT 2015","Tue Sep 22 21:27:35 PDT 2015",2,1,1,"""b""","""a""","""c""","""d""","""blicket""","""wug""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"154"
"155","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3WS1NTTKEYC73OPDWJQX3YVTQ2T0FM","Approved","Tue Sep 22 21:26:12 PDT 2015","Tue Sep 22 21:27:46 PDT 2015",2,1,1,"""c""","""a""","""d""","""b""","""tupa""","""fep""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"155"
"156","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3EQHHY4HQSSCCV79492R2ERW8P3G5L","Approved","Tue Sep 22 21:25:47 PDT 2015","Tue Sep 22 21:28:04 PDT 2015",2,1,1,"""b""","""c""","""d""","""a""","""fep""","""blicket""",1,0,1,1,1,1,1,1,0,1,"""false""","""false""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"156"
"157","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3AUQQEL7U5TWZLB3WYV1LKYFEWGV04","Approved","Tue Sep 22 21:24:45 PDT 2015","Tue Sep 22 21:28:08 PDT 2015",1,1,0,"""a""","""c""","""b""","""d""","""tupa""","""blicket""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"157"
"158","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3Z4AIRP3C6DOAZ1GSW0JNAEAZZTX1B","Approved","Tue Sep 22 21:25:34 PDT 2015","Tue Sep 22 21:28:14 PDT 2015",1,1,0,"""c""","""a""","""b""","""d""","""tupa""","""wug""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"158"
"159","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3KRVW3HTZNLDA716R8DU8ULLIVNSM7","Approved","Tue Sep 22 21:26:53 PDT 2015","Tue Sep 22 21:28:16 PDT 2015",1,1,0,"""c""","""d""","""a""","""b""","""fep""","""blicket""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"159"
"160","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3TVRFO09GKF1065KL6I27PNOX5YLX5","Approved","Tue Sep 22 21:26:45 PDT 2015","Tue Sep 22 21:28:28 PDT 2015",1,1,0,"""d""","""c""","""b""","""a""","""fep""","""wug""",1,0,0,0,0,1,0,0,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"160"
"161","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3QAPZX2QN4DN2UD18OBQJF14HYN203","Approved","Tue Sep 22 21:24:50 PDT 2015","Tue Sep 22 21:28:33 PDT 2015",1,1,0,"""c""","""d""","""b""","""a""","""wug""","""blicket""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"161"
"162","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3JBT3HLQF82GWMKXEGZULRCJAFXZPE","Approved","Tue Sep 22 21:27:52 PDT 2015","Tue Sep 22 21:29:04 PDT 2015",2,1,1,"""b""","""c""","""d""","""a""","""fep""","""tupa""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"162"
"163","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3KB8R4ZV1E7E1BOI5JT450ROILPGBM","Approved","Tue Sep 22 21:27:08 PDT 2015","Tue Sep 22 21:29:26 PDT 2015",2,1,1,"""b""","""c""","""a""","""d""","""tupa""","""fep""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"163"
"164","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3C44YUNSI1PDTLF1MYAXUZTGMXODPU","Approved","Tue Sep 22 21:27:54 PDT 2015","Tue Sep 22 21:29:41 PDT 2015",2,1,1,"""b""","""d""","""a""","""c""","""tupa""","""wug""",1,0,1,1,1,1,0,1,0,1,"""correct""","""false""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"164"
"165","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3WEV0KO0OMSA6DVTEFERP4YR9HVDSA","Approved","Tue Sep 22 21:28:04 PDT 2015","Tue Sep 22 21:29:45 PDT 2015",2,1,1,"""b""","""c""","""d""","""a""","""tupa""","""fep""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"165"
"166","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3OXV7EAXLEQ71NVZED5CBQGN0FA36H","Approved","Tue Sep 22 21:28:45 PDT 2015","Tue Sep 22 21:29:53 PDT 2015",1,1,0,"""b""","""a""","""d""","""c""","""blicket""","""tupa""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"166"
"167","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"379J5II41OGSU6E3Q1SAJ02HHZNLEW","Approved","Tue Sep 22 21:21:15 PDT 2015","Tue Sep 22 21:29:54 PDT 2015",2,1,1,"""d""","""c""","""b""","""a""","""fep""","""wug""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"167"
"168","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3WI0P0II61SY5YVGZQEMZUTVNFCDRM","Approved","Tue Sep 22 21:28:02 PDT 2015","Tue Sep 22 21:30:11 PDT 2015",2,1,1,"""c""","""d""","""a""","""b""","""tupa""","""wug""",1,0,1,1,1,1,1,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"168"
"169","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3W92K5RLWUHVUSX4T41D2FU6V4S5V0","Approved","Tue Sep 22 21:29:25 PDT 2015","Tue Sep 22 21:31:50 PDT 2015",2,1,1,"""a""","""d""","""b""","""c""","""wug""","""fep""",1,1,0,1,0,1,0,1,1,1,"""false""","""false""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"169"
"170","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"39L1G8WVWQRCU1U287TVGUP6S4U31J","Approved","Tue Sep 22 21:26:47 PDT 2015","Tue Sep 22 21:32:04 PDT 2015",2,1,1,"""a""","""b""","""d""","""c""","""wug""","""blicket""",1,0,1,1,1,1,1,1,0,1,"""false""","""false""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"170"
"171","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3NG53N1RLVJ1CQJA5QZH87FFB6S8PK","Approved","Tue Sep 22 21:31:04 PDT 2015","Tue Sep 22 21:32:43 PDT 2015",2,1,1,"""a""","""c""","""b""","""d""","""wug""","""tupa""",1,0,0,0,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,FALSE,"[]","[]",7,"171"
"172","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"33M4IA01QG1C340XQQFYT1WN3XOXR8","Approved","Tue Sep 22 21:30:34 PDT 2015","Tue Sep 22 21:32:58 PDT 2015",2,1,1,"""c""","""d""","""b""","""a""","""fep""","""tupa""",1,0,1,1,0,1,1,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"172"
"173","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"345LHZDEDXSS3YL0AV3FRWU331R3UI","Approved","Tue Sep 22 21:08:41 PDT 2015","Tue Sep 22 21:33:32 PDT 2015",2,1,1,"""d""","""b""","""a""","""c""","""wug""","""blicket""",1,1,0,0,0,1,0,1,1,0,"""false""","""false""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"173"
"174","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3WI0P0II61SY5YVGZQEMZUTVNFBRDZ","Approved","Tue Sep 22 21:30:18 PDT 2015","Tue Sep 22 21:33:40 PDT 2015",2,1,1,"""a""","""b""","""c""","""d""","""fep""","""blicket""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"174"
"175","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3IX2EGZR7BJB8KV89M0X2SO8SZ8RJD","Approved","Tue Sep 22 21:31:39 PDT 2015","Tue Sep 22 21:34:11 PDT 2015",2,1,1,"""c""","""a""","""d""","""b""","""fep""","""blicket""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"175"
"176","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"31LVTDXBL7AH3AJ8C7CAI710WODRLF","Approved","Tue Sep 22 21:32:18 PDT 2015","Tue Sep 22 21:34:23 PDT 2015",1,1,0,"""b""","""d""","""a""","""c""","""wug""","""fep""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"176"
"177","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"351SEKWQS0H78IIOUII5DVZLHSEMD8","Approved","Tue Sep 22 21:31:46 PDT 2015","Tue Sep 22 21:34:44 PDT 2015",1,1,0,"""b""","""d""","""a""","""c""","""wug""","""fep""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"177"
"178","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3W2LOLRXLBF6J41QR70937OL7O8RKC","Approved","Tue Sep 22 21:31:57 PDT 2015","Tue Sep 22 21:35:46 PDT 2015",2,1,1,"""b""","""d""","""a""","""c""","""wug""","""blicket""",1,0,1,1,1,1,0,1,0,1,"""false""","""false""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"178"
"179","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3WQQ9FUS6AUZ8WI0MLHGDNAQU2C8BY","Approved","Tue Sep 22 21:34:36 PDT 2015","Tue Sep 22 21:35:52 PDT 2015",2,1,1,"""a""","""d""","""c""","""b""","""wug""","""tupa""",1,0,0,0,0,1,1,1,0,0,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"179"
"180","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"39ZSFO5CA8W3OCNPDGV273BSZYEJUB","Approved","Tue Sep 22 21:33:40 PDT 2015","Tue Sep 22 21:36:14 PDT 2015",2,1,1,"""b""","""a""","""c""","""d""","""blicket""","""wug""",1,0,1,1,1,1,1,1,0,1,"""false""","""false""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"180"
"181","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3PS7W85Z8Z2ZINVRRZEFDDBNKFUT9Y","Approved","Tue Sep 22 21:34:36 PDT 2015","Tue Sep 22 21:36:15 PDT 2015",2,1,1,"""b""","""a""","""d""","""c""","""tupa""","""fep""",0,0,0,0,0,0,1,1,0,1,"""false""","""false""",12,TRUE,TRUE,TRUE,FALSE,"[]","[]",7,"181"
"182","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3YMTUJH0DSGYLHPFA4IOW507YNGT42","Approved","Tue Sep 22 21:33:06 PDT 2015","Tue Sep 22 21:36:15 PDT 2015",1,1,0,"""d""","""b""","""c""","""a""","""tupa""","""wug""",1,0,0,0,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"182"
"183","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"32SCWG5HIH4E8C0MCB2JOTJO5B2P6F","Approved","Tue Sep 22 21:33:14 PDT 2015","Tue Sep 22 21:36:17 PDT 2015",1,1,0,"""b""","""d""","""a""","""c""","""fep""","""tupa""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"183"
"184","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3L4PIM1GQTG139Q7VM10CF3W53JRY9","Approved","Tue Sep 22 21:35:12 PDT 2015","Tue Sep 22 21:36:51 PDT 2015",1,1,0,"""d""","""b""","""a""","""c""","""tupa""","""wug""",1,0,0,1,1,1,1,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"184"
"185","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"37FMASSAYCRSX2UDV7T7QC44XYIBIA","Approved","Tue Sep 22 21:34:29 PDT 2015","Tue Sep 22 21:37:06 PDT 2015",2,1,1,"""b""","""d""","""a""","""c""","""fep""","""wug""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"185"
"186","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3HMIGG0U4L6VL4BBWDV0LY8RFBV8YE","Approved","Tue Sep 22 21:34:38 PDT 2015","Tue Sep 22 21:37:12 PDT 2015",1,1,0,"""a""","""b""","""c""","""d""","""wug""","""tupa""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"186"
"187","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3JV9LGBJWTEYK5DR9OYQBKRNPK8OGY","Approved","Tue Sep 22 21:36:10 PDT 2015","Tue Sep 22 21:37:33 PDT 2015",2,1,1,"""c""","""d""","""b""","""a""","""fep""","""tupa""",1,0,0,1,0,1,0,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"187"
"188","38DCH97KHH289ZIE656V8IJGVD0JQH","Short word game",NA,"3G5F9DBFOPX7ALHZU62MRCXW0DHVH5","Approved","Tue Sep 22 21:06:41 PDT 2015","Tue Sep 22 21:38:36 PDT 2015",1,1,0,"""c""","""d""","""b""","""a""","""fep""","""wug""",1,0,1,1,1,1,1,1,0,1,"""correct""","""correct""",12,TRUE,TRUE,TRUE,TRUE,"[]","[]",7,"188"
